year,tu,td
1821,-0.0725737887160156,-0.09047080944736
1822,-0.0706716456490464,-0.0890832840483742
1823,-0.0695115597534817,-0.0877116976097881
1824,-0.0922867708031429,-0.0880323187391784
1825,-0.0800757226119372,-0.0874747204825814
1826,-0.0645897618122913,-0.0858709425789674
1827,-0.0528367779588052,-0.0835559083223864
1828,-0.0455074494321785,-0.0808894723233607
1829,-0.0421574194382601,-0.0781751300571728
1830,-0.0393987669754862,-0.0754576825324082
1831,-0.0385707310573432,-0.0728726449730357
1832,-0.2145631197031,-0.0828023134421186
1833,-0.2162353743461,-0.0921533023502696
1834,-0.145374082323485,-0.0958830146107926
1835,-0.100108562548756,-0.096179141010285
1836,-0.204514889868822,-0.103771310290291
1837,-0.190420664759704,-0.109843697051508
1838,-0.12886035768896,-0.11117638462898
1839,-0.090865479660076,-0.10975299640876
1840,-0.0729006596598287,-0.107170384649395
1841,-0.0656194929771329,-0.104258498161002
1842,-0.0635674241491907,-0.101406867694255
1843,-0.0631597962178015,-0.0987265129251848
1844,-0.0626659867853838,-0.0961993912533076
1845,-0.0620615246377665,-0.0938070095608905
1846,-0.0611609998594591,-0.0915191772010141
1847,-0.0711638320927002,-0.0900926746158235
1848,-0.0686156079860188,-0.0885875617864068
1849,-0.0610698230920846,-0.0866591186587087
1850,-0.0541344985574342,-0.0843797932820114
1851,-0.049430091019566,-0.0819305181474592
1852,-0.045594776460521,-0.0793841093700386
1853,-0.0426795786454403,-0.0768118558568587
1854,-0.0530702206994425,-0.075148042065027
1855,-0.0593710717789703,-0.0740423919873801
1856,-0.05089246528102,-0.0724200451237984
1857,-0.0468799683196549,-0.070630196541364
1858,-0.0567290548588947,-0.0696560045322566
1859,-0.0481162496065796,-0.0681464985070651
1860,-0.0386000826399084,-0.0660758856830948
1861,-0.0321789825895668,-0.0637003907143004
1862,-0.0329961238710831,-0.0615486356939277
1863,-0.0862596235887954,-0.0632803817256
1864,-0.0749892366724632,-0.0641009382802762
1865,-0.0510529212694824,-0.0631865332481597
1866,-0.0375228559910381,-0.0613880227459807
1867,-0.0297109265706868,-0.0591680918460161
1868,-0.0261713903241181,-0.0568556830033615
1869,-0.0234377928699669,-0.0545137572628132
1870,-0.0189151828076344,-0.0520190091649942
1871,-0.0164395105497603,-0.0495255979020386
1872,-0.0123581194334146,-0.0469209010109575
1873,-0.0093877771761532,-0.0442905796926144
1874,-0.0234925750096351,-0.0428330555244312
1875,-0.0186948583358079,-0.0411414506654525
1876,-0.0149669559589525,-0.039307142076421
1877,-0.012753047984018,-0.0374462311624254
1878,-0.00835689263456314,-0.0354076503183928
1879,-0.00511490184436798,-0.0332847345053331
1880,-0.00291044940419047,-0.031156104605445
1881,-0.00243534913986055,-0.0291433540624169
1882,0.000323685980615697,-0.0270783038962012
1883,0.00540104238309311,-0.0248021513089482
1884,-0.0283785060756387,-0.0250527822509979
1885,-0.144809969651146,-0.0334453659440003
1886,-0.0976059611481721,-0.0379417404559086
1887,-0.0473635661728073,-0.0386020220021489
1888,-0.0305012855102058,-0.0380343223887935
1889,-0.0149824373147182,-0.0364188462828023
1890,-0.00502226271341844,-0.0342185737062599
1891,-0.00943503532851696,-0.0324817433367477
1892,-0.0189156655230549,-0.0315310326035641
1893,-0.00531257275476687,-0.0296936429373604
1894,0.00897634691662706,-0.0269836500483929
1895,0.0156571736650599,-0.0239953811225542
1896,0.0186722168235016,-0.0210052358584946
1897,0.0202277505152653,-0.0181156281734215
1898,0.0205730079560568,-0.0154043285534676
1899,0.0219307226463612,-0.0127878881653836
1900,0.0222837237163313,-0.0103300696047131
1901,0.0237819988409269,-0.0079394958480426
1902,0.025583401947576,-0.00559021117052565
1903,0.0206614526282506,-0.00375049457150741
1904,-0.0362940231259349,-0.00603114505260169
1905,-0.0192547948037176,-0.00695785842715989
1906,0.0082548925908969,-0.00589174883581447
1907,0.0256822491602913,-0.00367904305624737
1908,0.0211723619838261,-0.00193745659103903
1909,0.027618193841656,0.00013380339128424
1910,0.03475988282741,0.00256039903816794
1911,0.0366911766524526,0.00495228393337701
1912,0.039276229903102,0.00735770606693533
1913,0.0097477690937277,0.00752520168385294
1914,-0.00322618641518458,0.00677174440587239
1915,0.0192873582787056,0.00764883862608054
1916,0.0412653663714163,0.0100046848904737
1917,0.0526745815633953,0.012994991249312
1918,0.0590330301666122,0.0162213370166364
1919,0.0638580431547531,0.0195597173827956
1920,0.0686717823933728,0.0230014908987369
1921,0.0688655671102594,0.0262156453596404
1922,0.0742516667176141,0.0295820097364072
1923,0.0696173987731481,0.032387689800102
1924,0.0685557732314777,0.0349223490869728
1925,0.0772526390480528,0.0378888558074453
1926,0.0832429139760401,0.0410672682039004
1927,0.0893814909998229,0.0444531289374387
1928,0.0935618653933617,0.0478946691882697
1929,0.0944180894487668,0.0511550304801254
1930,0.083396347138917,0.0534145019515735
1931,0.0954029219889984,0.0563570504277962
1932,0.104513959776604,0.0597318866349607
1933,0.0998947645912423,0.0625465011221369
1934,0.107690963011691,0.0657102250113568
1935,0.112898024794161,0.0690171460201357
1936,0.117959940157795,0.0724470570333029
1937,0.124448531947418,0.0760913203952841
1938,0.128766875725924,0.0797828233128553
1939,0.135161312736308,0.0836637478516509
1940,0.137494294672983,0.0874361925728899
1941,0.138460922833095,0.091012005669525
1942,0.139864683279906,0.0944356013164605
1943,0.140362219052123,0.0976541386873758
1944,0.14185256119669,0.100751564136829
1945,0.145193146404956,0.103866030222179
1946,0.154547979035841,0.10741782119504
1947,0.162006960855208,0.111243428102425
1948,0.167613572612393,0.115193847829683
1949,0.171507402212474,0.119140301720829
1950,0.174832704581044,0.123043225313273
1951,0.171978139999181,0.126472584134462
1952,0.172234021282398,0.129679545649789
1953,0.173761922480577,0.132768838618091
1954,0.17475114404993,0.135710958582754
1955,0.177868971310654,0.138665392114725
1956,0.180943714876172,0.141628256973847
1957,0.185208637538307,0.144682370043805
1958,0.190431275158268,0.147888453314226
1959,0.197784242215106,0.1513851502004
1960,0.19939350798591,0.154749575914009
1961,0.200745089061529,0.157972941475387
1962,0.193417422629338,0.160456890714656
1963,0.181573794303116,0.161936763318135
1964,0.122395508117552,0.159165712153678
1965,0.114604328861935,0.156042850412593
1966,0.134723182949572,0.154548768116784
1967,0.172726076028868,0.155822633855263
1968,0.17300556468167,0.157026813647578
1969,0.182533651299394,0.158814332830217
1970,0.194194937053613,0.161293805574193
1971,0.19927522460812,0.16395554342009
1972,0.194099605432082,0.166068039285891
1973,0.199003889334104,0.168376183657269
1974,0.212710043885487,0.171483100582063
1975,0.216993771168063,0.17467248837673
1976,0.201530940122387,0.176554728675065
1977,0.214267463446534,0.17919763712785
1978,0.231424571940723,0.182857700719536
1979,0.246286889596903,0.187302818276062
1980,0.258141894248055,0.192267220720179
1981,0.265356620907002,0.197389325885272
1982,0.273932587534396,0.202753477661642
1983,0.256694341146712,0.206533653374676
1984,0.229517668829882,0.208144373177777
1985,0.250827578941277,0.211135612237683
1986,0.276543043201501,0.215719364999627
1987,0.289856313215006,0.220914882330561
1988,0.303234396208808,0.226683833863149
1989,0.321744206482296,0.233345664776299
1990,0.342546214849367,0.240998439325419
1991,0.353553560234468,0.248886302198725
1992,0.307779191895053,0.253013515908644
1993,0.232014485381908,0.25154190384933
1994,0.272219556476452,0.252990993745439
1995,0.32461550086763,0.258010439204562
1996,0.362495155451818,0.26533272811917
1997,0.385881120768783,0.273780759476055
1998,0.388018744588058,0.281786557472704
1999,0.403361040314364,0.290306497230247
2000,0.431786983734806,0.300221449724487
2001,0.453157752091388,0.310939225794359
2002,0.466961586076774,0.321873272802951
2003,0.473206209918759,0.332478685036027
2004,0.477204792491363,0.342621090646497
2005,0.487113518161123,0.352747119966722
2006,0.493031467050085,0.362578247010324
2007,0.499453540503592,0.372170467578332
2008,0.510782860981416,0.38188442410802
2009,0.527562943801686,0.392093574768152
2010,0.541175287277942,0.402541221180838
2011,0.55575177823186,0.413278217018974
2012,0.571982479237379,0.42440021171524
2013,0.585670593187398,0.435702040048809
2014,0.606604259856199,0.44767886761291
2015,0.618219370754393,0.459630346073066
2016,0.637572779649096,0.472100551818074
2017,0.653774002770677,0.484832227260832
2018,0.671048355039407,0.497882253495555
2019,0.6889742138651,0.511273978078252
2020,0.707343272481005,0.525014514229997
2021,0.726343225729091,0.539123630331854
2022,0.746871128439436,0.553682574999233
2023,0.768187304707323,0.568715066457176
2024,0.77591389780636,0.583235560558127
2025,0.791177710097293,0.597808146397832
2026,0.807110455726415,0.612476052235579
2027,0.82296129729678,0.627226858209468
2028,0.838697696435357,0.642046734552338
2029,0.855447064486938,0.657001829674155
2030,0.871973138912263,0.672067019025561
2031,0.889002787950931,0.687269877711851
2032,0.905136811518222,0.702537992433002
2033,0.921739717077676,0.717899649296101
2034,0.939833143884077,0.733452748596826
2035,0.959529289812352,0.74929619260521
2036,0.977276617129146,0.765273060755847
2037,0.995379718464684,0.781398935328083
2038,1.01108398105397,0.797495263332553
2039,1.02721737204641,0.81359418871122
2040,1.0416457217575,0.829576040147103
2041,1.05555052803691,0.84541233225842
2042,1.068875304913,0.861072617382053
2043,1.08293347666444,0.876620626400563
2044,1.09767627594252,0.892112206320464
2045,1.11323554531142,0.90760852991695
2046,1.1307044168969,0.923243089676505
2047,1.14789372503108,0.938986606202153
2048,1.16524360374342,0.954842696589845
2049,1.1808560538467,0.970681712666406
2050,1.19412225789241,0.986340426075844
2051,1.20569620153909,1.00171287882031
2052,1.21768497832668,1.01684820355372
2053,1.22969692435531,1.03176464190749
2054,1.24187118096982,1.04648890816498
2055,1.25506970538259,1.06110625043399
2056,1.26965983766139,1.07572168582689
2057,1.284959266521,1.09038505548193
2058,1.29862182708781,1.10497828843607
2059,1.31201433757672,1.11948737475985
2060,1.32516732065015,1.13390142536784
2061,1.33635866457337,1.14808962869136
2062,1.34688596161375,1.16202127570256
2063,1.35727279073105,1.17570450187576
2064,1.36814065752398,1.18919042766359
2065,1.37923004353958,1.20250840394418
2066,1.39085447439893,1.21570769656165
2067,1.4041308299849,1.22891238975195
2068,1.41760986081961,1.24213630852437
2069,1.43029471216407,1.25532244945144
2070,1.44125634561095,1.2683526968943
2071,1.45088335155846,1.28114444517316
2072,1.45951832070193,1.29364488637022
2073,1.46849882241295,1.30589865020809
2074,1.47756500433026,1.31792902830498
2075,1.48618813829196,1.32972062673286
2076,1.4949948452058,1.34130304396345
2077,1.50366588410342,1.35268143180046
2078,1.51293199881646,1.36391179153694
2079,1.52305376928548,1.37506446133756
2080,1.53341527795808,1.38616168656632
2081,1.54333564962878,1.39717643789774
2082,1.552131231836,1.40803566985693
2083,1.56028669681204,1.41870542182595
2084,1.56717478378175,1.42911015471181
2085,1.57410738019053,1.43927156027336
2086,1.57980293197318,1.44911999880208
2087,1.58565888639953,1.45868864404491
2088,1.59217070769278,1.46804306706535
2089,1.59890991967504,1.47721421609624
2090,1.60667337945406,1.48628671426436
2091,1.61544543994824,1.49533815776028
2092,1.62406925761977,1.50435963323844
2093,1.63309131698148,1.51338114963515
2094,1.63953092449959,1.52222172585765
2095,1.64435901438437,1.5307811070376
2096,1.64893408477646,1.53906126771754
2097,1.65307512957653,1.54705135915662
2098,1.65793109527739,1.55482181106396
2099,1.66290667746151,1.5623963985011
2100,1.66898452297335,1.56986609426412
2101,1.67622168465887,1.57731949403898
2102,1.68370083253809,1.584774698241
2103,1.68928998283934,1.59209912938565
2104,1.69434153364328,1.59926427707603
2105,1.69843886567401,1.60621443224497
2106,1.70143523184504,1.61288750588094
2107,1.70464678939479,1.6193179964696
2108,1.7079463054228,1.62552906836104
2109,1.71180099959915,1.6315750053022
2110,1.71626872905541,1.63751034146283
2111,1.72189260951888,1.6434238508082
2112,1.729480721873,1.64945471633242
2113,1.7346924174697,1.65542817442812
2114,1.73927448733778,1.66130412403683
2115,1.74164688073901,1.66693454442652
2116,1.74455080325866,1.67237389184547
2117,1.74648646171411,1.67756770074187
2118,1.74874997203974,1.68255615431442
2119,1.75127539315486,1.68737199857236
2120,1.75431166801904,1.69206313060718
2121,1.75884336359316,1.69674308933484
2122,1.76458764135399,1.70149763554034
2123,1.7708664952713,1.70635900523029
2124,1.77361458357679,1.71107227616081
2125,1.77700588822183,1.71569290369405
2126,1.77825209901112,1.72007705210187
2127,1.77901304607966,1.72420728655983
2128,1.78033407956714,1.72814065221378
2129,1.78185016123487,1.73190461460598
2130,1.78421352235124,1.73557042286077
2131,1.78801945112351,1.73924605076142
2132,1.79453638729824,1.74312079754592
2133,1.79877003728931,1.74702069626714
2134,1.80251686355357,1.75090986767057
2135,1.80419449788709,1.75464405455614
2136,1.80458454519498,1.75814388414011
2137,1.804120630975,1.7613659345583
2138,1.80479267523461,1.7644092805449
2139,1.80568368936183,1.76730179111479
2140,1.80689118129921,1.77007621557891
2141,1.80868226414972,1.77278172746276
2142,1.81185085370005,1.77551969182947
2143,1.81549037641844,1.77832083740546
2144,1.81797229287199,1.78109961140455
2145,1.82027591504348,1.78384508676357
2146,1.82192258554817,1.7865135578784
2147,1.82227453186154,1.78901968693513
2148,1.82337825974632,1.79142753571774
2149,1.82388775243498,1.79370234770529
2150,1.8245831603254,1.7958664750537
2151,1.82553671674053,1.79794576559112
2152,1.82678616905828,1.7999669010661
2153,1.82938229959886,1.80202833219527
2154,1.83360385893234,1.80424114510901
2155,1.83777082107242,1.80659090480052
2156,1.84000020278765,1.80893222840346
2157,1.84141846024201,1.8112088635307
2158,1.84174052619229,1.81334852245003
2159,1.84115063494852,1.81529689449392
2160,1.8405078168548,1.81706367593297
2161,1.84039767578725,1.81869892264276
2162,1.84122173238786,1.8202773211497
2163,1.84349245680387,1.82190423785634
2164,1.84752297991011,1.82369959929947
2165,1.85207259884309,1.82568797910749
2166,1.85353823597965,1.82763972510909
2167,1.85534008818992,1.82958096655379
2168,1.85438629084528,1.83131932368014
2169,1.85326426898146,1.83285722544686
2170,1.85247873280933,1.83423230068282
2171,1.85223433975891,1.83549388358127
2172,1.85259867548129,1.83669258739763
2173,1.85403307369788,1.83790780867755
2174,1.85729806994091,1.83926667818688
2175,1.86022324391692,1.84073531431324
2176,1.86298040502157,1.84229425027008
2177,1.86463521287277,1.84385990492928
2178,1.86476598153941,1.84532500277812
2179,1.86391044043663,1.84662747024923
2180,1.86336224094851,1.84780024297983
2181,1.86271573463901,1.84884552063531
2182,1.86242244090011,1.84979699120746
2183,1.86225724942944,1.85067020610366
2184,1.86244302977528,1.85149524558657
2185,1.86321686728367,1.8523166968351
2186,1.86490820001941,1.85319910937826
2187,1.86827491460734,1.85425562180871
2188,1.87020441806875,1.85537331345061
2189,1.87209629853144,1.85654526024508
2190,1.87382424489581,1.8577561714894
2191,1.87338781148569,1.85885163682034
2192,1.87250157292834,1.85980822434279
2193,1.87190642450571,1.86065606621021
2194,1.87193779728531,1.86144668992395
2195,1.87228128637253,1.86220597844307
2196,1.87343896630582,1.86299318623249
2197,1.8763817908688,1.8639314596454
2198,1.88000649346766,1.86505799801567
2199,1.88295401508348,1.86631215089178
2200,1.8839653030114,1.86754928379232
2201,1.88391858448576,1.86869644438492
2202,1.8827310643753,1.86967999055384
2203,1.88222260798702,1.87055897718356
2204,1.88198063177911,1.87135940673762
2205,1.88136259016728,1.87206042983237
2206,1.88121423200456,1.8727019282886
2207,1.88108292549286,1.87328926857267
2208,1.88180624371096,1.87388613819036
2209,1.88365894747151,1.87457101666479
2210,1.88602578574468,1.8753737668819
2211,1.88824154517771,1.87627554078487
2212,1.88936796932483,1.87719305817695
2213,1.89005347829528,1.87809431641885
2214,1.88962323289937,1.8789022628858
2215,1.88932731821764,1.87963285076346
2216,1.88796943892014,1.88021707886148
2217,1.88694830888772,1.88068880346172
2218,1.88682074983345,1.88111853026345
2219,1.88716764240869,1.88154245204259
2220,1.88876548466559,1.88204864216881
2221,1.8914695810873,1.88270886156821
2222,1.89406805549909,1.88350491387889
2223,1.8973973769619,1.88447849769175
2224,1.89792468731901,1.88542080666083
2225,1.89696810903003,1.88623004161086
2226,1.89574686158013,1.88689698035431
2227,1.89404635473194,1.88739800851069
2228,1.89339271152934,1.88781811729824
2229,1.89270071379203,1.88816028966052
2230,1.89342671794868,1.88852936095496
2231,1.89562143490562,1.88902637349742
2232,1.89768674721282,1.88963329248739
2233,1.8988613579102,1.89027999531222
2234,1.90022454147631,1.8909769091074
2235,1.9001026397087,1.89161644030794
2236,1.89964049574647,1.89217876611307
2237,1.89809557981879,1.89259341641757
2238,1.89718996841603,1.89291554278162
2239,1.89664573631472,1.89317695474442
2240,1.89669855462216,1.89342374846385
2241,1.89772346933525,1.89372507290252
2242,1.90036992419451,1.89419074408106
2243,1.90332711856352,1.89483102120479
2244,1.90474141704873,1.89552554174554
2245,1.90523283089078,1.89620582856884
2246,1.90423797505644,1.89676872139469
2247,1.90271933349775,1.89718574029087
2248,1.9018507327513,1.8975126629625
2249,1.90072084507704,1.89773749236508
2250,1.89985529915715,1.89788590826507
2251,1.89916983653811,1.89797588595845
2252,1.89881749255764,1.89803486574892
2253,1.89932156078311,1.89812503733691
2254,1.9008734707163,1.89831764754814
2255,1.90299655366619,1.89864554528889
2256,1.90392207338518,1.89901532437788
2257,1.90470489459243,1.89941404945852
2258,1.90472169333587,1.89978600914144
2259,1.90369718683189,1.90006010447399
2260,1.90266151905946,1.90024241160814
2261,1.90082031131662,1.90028291081971
2262,1.89946540104228,1.90022561973451
2263,1.89898398538777,1.90013860599949
2264,1.89897377409715,1.90005697457977
2265,1.90033994797542,1.90007680535534
2266,1.90277847501104,1.90026613836481
2267,1.90509890911593,1.90060481893905
2268,1.90738288834018,1.90107982604268
2269,1.90651326947958,1.90146060175874
2270,1.90511007703687,1.90171635698623
2271,1.90304922551897,1.901809764413
2272,1.90139353473664,1.90178059503729
2273,1.89982028920522,1.90164321680457
2274,1.89917926689301,1.90147054319477
2275,1.8999681858631,1.90136525799297
2276,1.90172437850933,1.90139042515875
2277,1.90335583694312,1.9015281612166
2278,1.90375425095795,1.90168416558568
2279,1.9035907621701,1.90181777987431
2280,1.90259305240266,1.9018721109731
2281,1.9005741925653,1.90178115285108
2282,1.89898422400586,1.90158514407761
2283,1.89798390167087,1.90133276900974
2284,1.8972758267591,1.90104845849682
2285,1.89763965387668,1.90080956946904
2286,1.89955195883868,1.90072143611606
2287,1.90209560053622,1.90081773755863
2288,1.90347280683033,1.90100380481319
2289,1.90380381193714,1.90120002931243
2290,1.9014516386067,1.90121766209178
2291,1.90014794191944,1.9011426961021
2292,1.89832203303242,1.90094502403418
2293,1.89648271244474,1.90063230523799
2294,1.89505669824471,1.9002415666999
2295,1.89480563936061,1.89986061691196
2296,1.89630541886333,1.89961146863272
2297,1.8981600222146,1.89950975126773
2298,1.90033037524642,1.89956726059616
2299,1.90091336896526,1.89966159587067
2300,1.89964872522241,1.89966069389564
2301,1.89908501823725,1.8996203505455
2302,1.89881084572001,1.89956362044733
2303,1.89860575071495,1.89949649293648
2304,1.89841444851871,1.89942066326368
2305,1.89822154574122,1.89933662910771
2306,1.8980222712891,1.89924451891178
2307,1.8978171195293,1.89914448676306
2308,1.89760673872648,1.89903672138065
2309,1.89738929368149,1.8989212696475
2310,1.89716601637891,1.89879826149843
2311,1.89693561900737,1.89866772751266
2312,1.89669965868486,1.89852980524921
2313,1.89645761090863,1.89838458586982
2314,1.89621030779684,1.89823221246247
2315,1.89595576758272,1.89807267920529
2316,1.89569498459585,1.89790605036706
2317,1.89542938026567,1.89773248532636
2318,1.89515795680071,1.89755206236728
2319,1.89488092259829,1.89736486889227
2320,1.8945981759602,1.89717097905159
2321,1.89430967431613,1.89697045881573
2322,1.8940167816336,1.89676346511881
2323,1.89371761854771,1.8965500121911
2324,1.89341376306253,1.89633022385217
2325,1.89310471053479,1.89610417987889
2326,1.8927903743966,1.89587194839069
2327,1.89247097939742,1.89563360848364
2328,1.89214637889934,1.89538922343438
2329,1.89181766914093,1.89513892890949
2330,1.89148308042065,1.89488272704739
2331,1.89114450369382,1.89462075235477
2332,1.890800197772,1.89435300788961
2333,1.89045182975907,1.89407961332623
2334,1.89009880502173,1.89380063828025
2335,1.88974228157584,1.8935162286424
2336,1.88938038639525,1.89322638881772
2337,1.88901365734392,1.89293116059604
2338,1.8886433239237,1.89263066900204
2339,1.88826765340287,1.89232490886885
2340,1.88788848681744,1.89201400441149
2341,1.88750518851504,1.89169802659346
2342,1.887117610305,1.89137703101997
2343,1.88672570858497,1.89105106634372
2344,1.88632952316347,1.89072018059765
2345,1.88592931137447,1.89038443648249
2346,1.88552500549306,1.89004388755875
2347,1.88511761925427,1.88969865467597
2348,1.88470538003546,1.88934872598917
2349,1.8842899639764,1.88899420794731
2350,1.88387101170915,1.88863517435494
2351,1.88344723565125,1.88827160361059
2352,1.88302034411191,1.88790359534492
2353,1.88258986019281,1.88753120878546
2354,1.88215562824677,1.88715448810131
2355,1.88171785637297,1.88677348894979
2356,1.88127641059369,1.88638825369859
2357,1.88083134804411,1.88599882575033
2358,1.8803837132846,1.88560531866873
2359,1.87993178570441,1.88520771747859
2360,1.87947627594858,1.88480605805617
2361,1.87901812383056,1.88440043962564
2362,1.87855592919831,1.88399085633489
2363,1.87809115166855,1.88357740503187
2364,1.8776223067617,1.8831600717451
2365,1.87715121440336,1.88273897102259
2366,1.87667705314363,1.88231415181763
2367,1.87620014945124,1.88188568253179
2368,1.87572033064617,1.88145361467165
2369,1.87523867740336,1.88101807186789
2370,1.87475336846855,1.88057904145366
2371,1.87426630866695,1.88013664513997
2372,1.87377657055394,1.87969093111298
2373,1.87328430561348,1.87924195479798
2374,1.87279048634065,1.87878983588849
2375,1.87229327455475,1.87833455687022
2376,1.87179428882271,1.87787621488545
2377,1.87129323893645,1.87741487993094
2378,1.87078955679161,1.87695057728534
2379,1.87028357202638,1.87648335355679
2380,1.86977626418126,1.87601332073335
2381,1.86926578545803,1.87554045346126
2382,1.86875381105187,1.87506484556121
2383,1.86823973338538,1.87458654169993
2384,1.86772366599235,1.87410559137034
2385,1.86720632244432,1.873622090604
2386,1.8666862016394,1.87313602350536
2387,1.86616478451161,1.87264747907668
2388,1.86564043179099,1.8721564252029
2389,1.86511483343371,1.87166295045172
2390,1.86458739948881,1.87116709584023
2391,1.86405927594105,1.8706689798217
2392,1.86352850523761,1.87016857536285
2393,1.86299644445332,1.86966595242871
2394,1.86246184719168,1.8691610887337
2395,1.86192619928509,1.86865406768114
2396,1.86138896971326,1.86814492961555
2397,1.86085022881033,1.86763371698312
2398,1.86030957473983,1.86712044109471
2399,1.85976839911135,1.86660520999252
2400,1.8592246034316,1.86608797708473
2401,1.85868012253373,1.86556883463779
2402,1.85813428931507,1.86504782170158
2403,1.8575869302153,1.86452496242622
2404,1.85703822283817,1.86400029171589
2405,1.85648782242809,1.8634738178682
2406,1.85593691089766,1.8629456314277
2407,1.85538399584059,1.86241571200576
2408,1.85483049124853,1.86188413973509
2409,1.85427580505852,1.86135094764096
2410,1.85371979325929,1.86081615634189
2411,1.85316244622517,1.86027978433691
2412,1.8526037474457,1.85974184767157
2413,1.85204483676237,1.85920244114706
2414,1.8514840605745,1.85866153703653
2415,1.85092270024742,1.85811919935435
2416,1.8503605304262,1.85757547183587
2417,1.8497961944985,1.85703030008006
2418,1.84923145916405,1.85648375730867
2419,1.84866683213839,1.85593594719274
2420,1.84810039732748,1.85538683185818
2421,1.84753265156425,1.85483641090318
2422,1.84696482566564,1.85428477020973
2423,1.84639537565626,1.85373188143943
2424,1.84582577894222,1.85317782177642
2425,1.84525520294655,1.85262260464882
2426,1.84468386718034,1.85206625792703
2427,1.84411158655532,1.8515087945573
2428,1.84353948161481,1.85095030510629
2429,1.84296572925523,1.85039074603065
2430,1.84239193612376,1.84983018943238
2431,1.84181661040524,1.84926859781415
2432,1.84124113222781,1.84870603302586
2433,1.84066524162563,1.84814253436453
2434,1.84008840310452,1.84757810084583
2435,1.83951099827037,1.84701275829734
2436,1.83893287768851,1.84644652026428
2437,1.8383550380662,1.84587946919184
2438,1.83777574918221,1.84531156049356
2439,1.83719657317926,1.84474286218258
2440,1.83661591372398,1.8441733256346
2441,1.83603557907384,1.84360303235562
2442,1.8354547042494,1.84303199752194
2443,1.83487340169433,1.84246024312634
2444,1.83429137643415,1.84188776894855
2445,1.83370994778134,1.84131466724115
2446,1.833127237239,1.8407408921466
2447,1.83254487634877,1.84016651535949
2448,1.83196113322674,1.83959148217962
2449,1.83137769344223,1.83901585986491
2450,1.83079396590601,1.83843966953627
2451,1.83020986118341,1.8378629245669
2452,1.82962527323665,1.83728562996168
2453,1.82904044837251,1.83670780763591
2454,1.82845501089145,1.83612945164006
2455,1.82787037127609,1.83555065528815
2456,1.82728462708518,1.83497137203169
2457,1.82669912453424,1.83439165292706
2458,1.82611258197798,1.83381145563495
